,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
1255,2114468,10780140,Entire home/apt,,,28,4.5,,2.0,2.0,99.0,1.0,25.933647,-80.128113,2016-02-12 16:02:40.883755
1256,2114548,10715322,Private room,,,10,5.0,2.0,1.0,1.0,60.0,1.0,25.501048,-80.438216,2016-02-13 00:49:52.857338
1257,2115766,10786961,Entire home/apt,,,6,4.5,,2.0,2.0,149.0,1.0,25.932731,-80.126114,2016-02-13 00:54:22.149341
1258,2117371,5157005,Entire home/apt,,,10,4.5,5.0,1.0,1.0,179.0,7.0,25.785118,-80.14371,2016-02-12 22:36:12.347217
1259,2120400,10812390,Entire home/apt,,,17,5.0,3.0,0.0,1.0,99.0,2.0,25.776441,-80.13233,2016-02-12 15:27:03.192573
1260,2120454,10812825,Entire home/apt,,,8,5.0,2.0,1.0,,169.0,3.0,25.768777,-80.192665,2016-02-12 13:46:34.521555
1261,2122280,691894,Entire home/apt,,,15,4.5,,2.0,2.0,275.0,2.0,25.940928,-80.122052,2016-02-12 19:03:06.775993
1262,2123745,10715322,Private room,,,2,4.5,4.0,1.0,2.0,95.0,1.0,25.513148,-80.419703,2016-02-12 21:05:24.484061
1263,2124443,10768334,Private room,,,1,3.0,1.0,1.0,1.0,135.0,1.0,25.79331,-80.137197,2016-02-13 01:39:55.871484
1264,2126726,1918890,Entire home/apt,,,20,4.0,4.0,1.0,1.0,199.0,3.0,25.78542,-80.133795,2016-02-13 05:01:08.786397
1265,2126865,10786961,Entire home/apt,,,14,4.0,,2.0,2.0,139.0,1.0,25.931378,-80.125891,2016-02-13 03:59:08.558581
1266,2127586,10853304,Private room,,,68,4.5,3.0,1.0,1.0,70.0,2.0,25.771888,-80.256016,2016-02-13 05:18:25.452962
1267,2128264,7903367,Private room,,,64,5.0,3.0,1.0,1.0,55.0,4.0,25.958775,-80.185205,2016-02-12 16:59:04.868165
1268,2131269,5033101,Entire home/apt,,,139,5.0,3.0,1.0,1.0,169.0,,25.834579,-80.119718,2016-02-12 14:25:09.778738
1269,2131875,3703889,Entire home/apt,,,1,5.0,,5.0,,1200.0,3.0,25.844456,-80.17484,2016-02-13 01:05:11.660011
1270,2135437,7239418,Entire home/apt,,,5,5.0,5.0,2.0,2.0,300.0,1.0,25.756072,-80.261629,2016-02-12 17:17:50.696206
1271,2138030,2590949,Entire home/apt,,,22,4.5,3.0,0.0,1.0,100.0,2.0,25.808734,-80.129455,2016-02-13 03:17:31.754865
1272,2138409,10333680,Entire home/apt,,,8,5.0,4.0,1.0,1.0,99.0,5.0,25.778443,-80.141138,2016-02-13 03:25:53.295622
1273,2138709,2536060,Entire home/apt,,,2,5.0,2.0,2.0,1.0,250.0,5.0,25.794505,-80.187528,2016-02-12 17:50:41.593170
1274,2141604,10929537,Private room,,,4,4.5,2.0,1.0,1.0,35.0,7.0,25.934707,-80.230282,2016-02-12 19:13:12.974936
1275,2142160,691894,Entire home/apt,,,9,4.5,2.0,0.0,1.0,140.0,2.0,25.942838,-80.12011,2016-02-12 17:29:39.409266
1276,2142180,691894,Entire home/apt,,,10,4.5,4.0,0.0,1.0,160.0,3.0,25.942646,-80.119823,2016-02-12 15:59:02.018476
1277,2142199,691894,Entire home/apt,,,3,5.0,4.0,1.0,1.0,190.0,2.0,25.942363,-80.120146,2016-02-12 20:26:23.746171
1278,2142430,2466395,Entire home/apt,,,0,,,2.0,2.0,399.0,4.0,25.83331,-80.120374,2016-02-12 20:21:28.918242
1279,2147246,292221,Entire home/apt,,,35,4.5,5.0,,2.0,250.0,3.0,25.783422,-80.13165,2016-02-12 16:13:23.880313
1280,2150707,10976389,Private room,,,18,5.0,2.0,1.0,1.0,119.0,3.0,25.795078,-80.143909,2016-02-13 02:54:47.229026
1281,2155992,59907,Entire home/apt,,,2,5.0,4.0,3.0,2.0,175.0,7.0,25.472913,-80.438663,2016-02-12 21:36:02.300278
1282,2156994,9252270,Entire home/apt,,,117,4.5,3.0,0.0,1.0,75.0,1.0,25.85767,-80.12052,2016-02-13 02:08:18.096092
1283,2158183,11013061,Private room,,,8,5.0,1.0,1.0,1.0,85.0,2.0,25.846365,-80.153488,2016-02-12 20:09:01.458836
1284,2159773,2611074,Entire home/apt,,,12,4.5,4.0,1.0,,150.0,1.0,25.933332,-80.125731,2016-02-13 02:43:07.280954
1285,2164359,10780140,Entire home/apt,,,28,4.5,,2.0,2.0,95.0,1.0,25.932436,-80.12195,2016-02-12 13:53:12.254607
1286,2170068,11070376,Entire home/apt,,,47,5.0,,4.0,2.0,250.0,2.0,25.743015,-80.234672,2016-02-12 22:39:52.636554
1287,2170447,8281677,Entire home/apt,,,0,,4.0,1.0,1.0,180.0,14.0,25.790742,-80.129529,2016-02-13 01:44:06.912800
1288,2170575,11072900,Entire home/apt,,,9,4.5,,2.0,2.0,375.0,,25.774935,-80.131673,2016-02-13 03:01:28.102044
1289,2170731,9648696,Entire home/apt,,,11,5.0,4.0,0.0,1.0,134.0,30.0,25.800915,-80.124989,2016-02-12 17:17:46.559137
1290,2171048,2990957,Entire home/apt,,,1,4.0,2.0,0.0,1.0,149.0,4.0,25.834704,-80.120517,2016-02-13 04:37:51.890155
1291,2178320,7431253,Entire home/apt,,,7,5.0,5.0,2.0,1.0,375.0,,25.771436,-80.130801,2016-02-12 17:14:29.506205
1292,2181400,1029708,Entire home/apt,,,22,4.5,3.0,0.0,1.0,225.0,6.0,25.774512,-80.133048,2016-02-12 13:57:08.199895
1293,2183402,11134171,Entire home/apt,,,77,5.0,3.0,0.0,1.0,110.0,2.0,25.781471,-80.135408,2016-02-12 15:17:44.534638
1294,2187885,2152305,Entire home/apt,,,1,5.0,4.0,2.0,,535.0,1.0,25.798056,-80.127051,2016-02-13 04:44:37.150091
1295,2188050,11157122,Entire home/apt,,,3,5.0,,4.0,,330.0,4.0,25.658154,-80.356084,2016-02-12 20:51:10.553871
1296,2188994,6697019,Entire home/apt,,,86,4.5,3.0,0.0,1.0,109.0,1.0,25.776824,-80.13384,2016-02-12 22:29:11.130486
1297,2191691,176418,Entire home/apt,,,49,4.5,,0.0,1.0,120.0,1.0,25.796462,-80.199174,2016-02-12 16:50:58.167793
1298,2192399,11180102,Entire home/apt,,,98,4.5,3.0,1.0,1.0,150.0,1.0,25.806342,-80.124731,2016-02-12 17:25:59.693096
1299,2193693,11187556,Entire home/apt,,,10,4.5,4.0,1.0,1.0,75.0,1.0,25.729879,-80.345674,2016-02-13 05:02:48.955214
1300,2194187,3075707,Entire home/apt,,,1,3.0,,5.0,3.0,458.0,7.0,25.893032,-80.155695,2016-02-12 19:07:55.024090
1301,2194227,11135492,Entire home/apt,,,31,4.5,,2.0,2.0,189.0,1.0,25.932361,-80.127647,2016-02-13 01:47:47.636360
1302,2201085,11228904,Entire home/apt,,,6,5.0,,3.0,2.0,500.0,2.0,25.824377,-80.128561,2016-02-12 17:56:38.969006
1303,2204182,4277675,Private room,,,43,5.0,2.0,1.0,1.0,59.0,1.0,25.810917,-80.360913,2016-02-12 20:46:59.361561
1304,2204387,2772083,Entire home/apt,,,15,5.0,,2.0,2.0,400.0,3.0,25.784255,-80.18895,2016-02-13 03:34:48.449060
1305,2206731,2001930,Entire home/apt,,,1,5.0,,2.0,2.0,425.0,10.0,25.939761,-80.121594,2016-02-13 02:08:21.323360
1306,2208972,2152305,Entire home/apt,,,2,4.5,,2.0,2.0,1450.0,3.0,25.794881,-80.128733,2016-02-12 23:14:11.013415
1307,2210610,11276852,Entire home/apt,,,18,4.5,2.0,0.0,1.0,164.0,3.0,25.766651,-80.190432,2016-02-12 20:30:47.896476
1308,2210639,11277058,Private room,,,12,5.0,2.0,1.0,1.0,90.0,15.0,25.776003,-80.138394,2016-02-12 13:52:03.716412
1309,2210650,5967389,Entire home/apt,,,3,5.0,,4.0,4.0,700.0,7.0,25.785378,-80.140527,2016-02-12 22:19:47.885716
1310,2213202,11289298,Private room,,,0,,2.0,1.0,1.0,135.0,2.0,25.893457,-80.124186,2016-02-12 18:26:45.900737
1311,2214129,2466395,Entire home/apt,,,0,,5.0,2.0,2.0,359.0,5.0,25.835189,-80.121015,2016-02-12 21:45:12.180523
1312,2214321,2152305,Entire home/apt,,,0,,4.0,2.0,2.0,695.0,3.0,25.794723,-80.129156,2016-02-12 23:38:28.447567
1313,2214734,3972899,Entire home/apt,,,1,4.0,3.0,1.0,1.0,390.0,4.0,25.767694,-80.190142,2016-02-13 02:31:25.979964
1314,2217071,11306184,Entire home/apt,,,8,4.5,4.0,0.0,1.0,50.0,2.0,25.845962,-80.120069,2016-02-12 17:19:49.081448
1315,2219603,2466395,Entire home/apt,,,1,,,3.0,3.0,499.0,3.0,25.8829,-80.122819,2016-02-12 14:58:22.281411
1316,2220791,1647176,Entire home/apt,,,4,5.0,4.0,2.0,2.0,118.0,7.0,25.941607,-80.12457,2016-02-13 02:04:05.461909
1317,2221287,7804992,Entire home/apt,,,111,4.5,,2.0,2.0,99.0,1.0,25.783912,-80.131483,2016-02-12 21:33:07.865541
1318,2222699,2466395,Entire home/apt,,,0,,5.0,1.0,1.0,199.0,3.0,25.826551,-80.121805,2016-02-12 14:31:11.152258
1319,2223365,345885,Entire home/apt,,,1,4.5,,2.0,2.0,360.0,7.0,25.768345,-80.190775,2016-02-13 00:31:29.985419
1320,2228049,11370706,Entire home/apt,,,69,5.0,3.0,1.0,1.0,129.0,3.0,25.771861,-80.132735,2016-02-12 16:37:40.526578
1321,2228307,7804992,Entire home/apt,,,107,4.5,,2.0,2.0,99.0,1.0,25.782606,-80.130399,2016-02-12 23:25:23.002860
1322,2229700,11381137,Entire home/apt,,,4,3.5,,2.0,2.0,235.0,1.0,25.827822,-80.120817,2016-02-13 01:09:59.358144
1323,2232684,1421303,Private room,,,19,4.0,2.0,1.0,1.0,80.0,3.0,25.851476,-80.120687,2016-02-12 20:31:28.068111
1324,2232901,11210455,Entire home/apt,,,6,5.0,4.0,2.0,2.0,300.0,3.0,25.777158,-80.134729,2016-02-13 01:23:29.210717
1325,2233188,11381137,Entire home/apt,,,0,,5.0,1.0,1.0,218.0,1.0,25.826969,-80.12073,2016-02-12 17:05:00.262240
1326,2233429,11273124,Entire home/apt,,,8,4.5,4.0,1.0,2.0,250.0,2.0,25.764375,-80.130907,2016-02-13 03:01:12.769514
1327,2233608,10863920,Shared room,,,2,2.0,4.0,1.0,1.0,69.0,3.0,25.869861,-80.125234,2016-02-12 14:36:31.714720
1328,2233741,10863920,Private room,,,11,4.5,2.0,1.0,1.0,99.0,1.0,25.870957,-80.12417,2016-02-13 01:54:37.475063
1329,2235758,11414261,Private room,,,25,5.0,2.0,1.0,1.0,55.0,2.0,25.776491,-80.326108,2016-02-13 02:41:46.952933
1330,2236491,5723086,Private room,,,49,4.5,2.0,1.0,1.0,49.0,2.0,25.753055,-80.267528,2016-02-12 20:15:20.346092
1331,2236803,4807904,Entire home/apt,,,19,5.0,,2.0,1.0,165.0,1.0,25.831139,-80.121609,2016-02-12 20:28:42.492183
1332,2237275,4807904,Entire home/apt,,,4,5.0,5.0,2.0,1.0,449.0,4.0,25.787724,-80.131032,2016-02-12 16:58:14.855308
1333,2238303,3501677,Entire home/apt,,,60,4.0,,1.0,1.0,95.0,1.0,25.932254,-80.171253,2016-02-13 02:11:12.016739
1334,2238365,10853304,Private room,,,73,5.0,2.0,1.0,1.0,65.0,2.0,25.77096,-80.25763,2016-02-12 22:37:36.006442
1335,2238527,9551350,Private room,,,10,3.5,1.0,1.0,1.0,40.0,4.0,25.722163,-80.260737,2016-02-12 17:00:50.200492
1336,2238812,11432639,Private room,,,34,5.0,2.0,1.0,1.0,75.0,1.0,25.81956,-80.193448,2016-02-12 23:13:40.231160
1337,2241283,284544,Entire home/apt,,,5,4.0,,4.0,4.0,599.0,,25.829279,-80.121426,2016-02-12 18:29:15.882272
1338,2241527,11446397,Entire home/apt,,,10,4.5,4.0,0.0,1.0,100.0,4.0,25.844854,-80.119263,2016-02-12 13:49:57.115889
1339,2245942,11425293,Entire home/apt,,,18,5.0,5.0,1.0,1.0,130.0,1.0,25.956483,-80.118758,2016-02-13 04:43:53.067398
1340,2248778,11484906,Entire home/apt,,,16,5.0,3.0,0.0,1.0,75.0,2.0,25.76668,-80.270491,2016-02-13 00:21:16.889076
1341,2249660,11487565,Entire home/apt,,,17,4.5,5.0,2.0,2.0,129.0,2.0,25.66635,-80.443463,2016-02-12 15:17:40.839323
1342,2250473,2219640,Entire home/apt,,,0,,5.0,2.0,2.0,350.0,1.0,25.854545,-80.12713,2016-02-12 17:15:56.676595
1343,2250847,6697019,Entire home/apt,,,67,4.0,3.0,1.0,1.0,119.0,1.0,25.776525,-80.13393,2016-02-12 13:57:57.374797
1344,2252413,11503502,Entire home/apt,,,71,5.0,2.0,1.0,1.0,75.0,3.0,25.742598,-80.232298,2016-02-12 21:09:35.698183
1345,2253296,11507585,Private room,,,9,5.0,1.0,1.0,1.0,65.0,2.0,25.751389,-80.269347,2016-02-13 05:04:32.472436
1346,2253848,11507714,Private room,,,2,5.0,2.0,1.0,1.0,50.0,2.0,25.863128,-80.124856,2016-02-13 00:39:16.431201
1347,2256227,11514659,Private room,,,1,5.0,1.0,1.0,1.0,43.0,15.0,25.761559,-80.203881,2016-02-13 03:01:55.998953
1348,2261147,5015926,Private room,,,54,5.0,2.0,1.0,1.0,76.0,1.0,25.835211,-80.181923,2016-02-12 17:54:54.441046
1349,2262474,11553118,Entire home/apt,,,101,4.5,4.0,1.0,1.0,120.0,2.0,25.775628,-80.134179,2016-02-12 20:25:57.502435
1350,2262809,9791924,Private room,,,33,4.0,2.0,1.0,0.0,75.0,1.0,25.823598,-80.189448,2016-02-12 13:54:31.291824
1351,2263466,10148269,Entire home/apt,,,34,4.5,4.0,2.0,2.0,385.0,1.0,25.783445,-80.141619,2016-02-12 21:53:10.482699
1352,2263928,11381137,Entire home/apt,,,4,4.0,,2.0,2.0,320.0,1.0,25.827296,-80.121748,2016-02-12 14:34:27.389769
1353,2264997,5006764,Entire home/apt,,,60,5.0,4.0,1.0,1.0,144.0,1.0,25.78891,-80.135346,2016-02-12 19:50:22.949445
1354,2266545,7772871,Private room,,,2,4.5,3.0,1.0,1.0,75.0,1.0,25.682598,-80.44838,2016-02-13 02:23:56.251635
1355,2266879,11574943,Entire home/apt,,,12,4.0,4.0,1.0,,250.0,2.0,25.789304,-80.18932,2016-02-12 15:31:23.227824
1356,2267944,11580791,Entire home/apt,,,35,5.0,4.0,1.0,1.0,125.0,2.0,25.76017,-80.203927,2016-02-12 19:44:34.481385
1357,2268328,5885706,Private room,,,4,5.0,4.0,1.0,1.0,150.0,2.0,25.790125,-80.130067,2016-02-13 04:37:40.488106
1358,2268801,4628303,Entire home/apt,,,5,5.0,,2.0,2.0,250.0,,25.761366,-80.190895,2016-02-12 15:44:28.933080
1359,2269399,2001930,Entire home/apt,,,1,5.0,5.0,1.0,1.0,155.0,5.0,25.954444,-80.122745,2016-02-12 14:52:12.703316
1360,2271981,7670194,Entire home/apt,,,22,4.5,,2.0,2.0,107.0,1.0,25.931683,-80.127103,2016-02-13 03:17:12.828936
1361,2272351,8166273,Entire home/apt,,,10,4.0,4.0,0.0,1.0,110.0,2.0,25.844404,-80.118736,2016-02-13 00:48:41.223074
1362,2272899,1358236,Private room,,,14,5.0,2.0,1.0,1.0,89.0,3.0,25.907063,-80.304458,2016-02-13 01:55:59.864973
1363,2274498,11612676,Entire home/apt,,,55,5.0,2.0,0.0,1.0,175.0,1.0,25.724903,-80.250655,2016-02-12 17:27:18.062586
1364,2275700,7251083,Entire home/apt,,,16,4.5,5.0,0.0,1.0,185.0,1.0,25.832884,-80.121067,2016-02-12 17:24:24.176172
1365,2276156,8104216,Entire home/apt,,,7,5.0,,1.0,1.0,85.0,7.0,25.733155,-80.239028,2016-02-12 14:00:46.596151
1366,2277054,2990957,Entire home/apt,,,2,5.0,4.0,1.0,2.0,180.0,7.0,25.835117,-80.119301,2016-02-13 03:47:35.292403
1367,2277127,11627393,Entire home/apt,,,1,5.0,,3.0,2.0,300.0,16.0,25.930423,-80.120485,2016-02-13 01:21:30.676221
1368,2278463,7158404,Entire home/apt,,,4,5.0,3.0,1.0,,245.0,3.0,25.809198,-80.192661,2016-02-12 14:18:57.925304
1369,2278601,2636277,Entire home/apt,,,75,5.0,2.0,0.0,1.0,60.0,2.0,25.886815,-80.184757,2016-02-12 15:18:44.868234
1370,2279387,6697019,Entire home/apt,,,68,4.5,3.0,0.0,1.0,119.0,1.0,25.776447,-80.135754,2016-02-12 23:35:07.685699
1371,2279445,6697019,Entire home/apt,,,50,4.5,3.0,1.0,1.0,119.0,1.0,25.774889,-80.135007,2016-02-13 02:25:59.525315
1372,2281432,59907,Entire home/apt,,,33,5.0,4.0,1.0,1.0,225.0,2.0,25.773919,-80.134225,2016-02-12 14:34:54.815383
1373,2282780,10715322,Private room,,,1,5.0,,1.0,4.0,600.0,1.0,25.513226,-80.419848,2016-02-12 14:03:44.450917
1374,2285383,10971751,Entire home/apt,,,39,5.0,2.0,1.0,,145.0,2.0,25.781674,-80.130907,2016-02-13 04:52:25.916818
1375,2289913,11581262,Entire home/apt,,,1,5.0,,2.0,2.0,300.0,15.0,25.953076,-80.127836,2016-02-13 04:34:16.038189
1376,2292144,11709837,Entire home/apt,,,34,4.5,,2.0,2.0,120.0,1.0,25.558704,-80.331385,2016-02-13 00:17:56.898075
1377,2294732,11722225,Entire home/apt,,,0,,,2.0,1.0,350.0,7.0,25.744904,-80.273094,2016-02-13 04:55:53.340939
1378,2297022,11731962,Entire home/apt,,,89,4.0,5.0,2.0,2.0,289.0,2.0,25.77616,-80.129634,2016-02-13 03:33:56.597548
1379,2301214,5157005,Entire home/apt,,,2,5.0,5.0,2.0,2.0,299.0,7.0,25.786545,-80.143758,2016-02-12 16:17:20.780198
1380,2304275,5207042,Entire home/apt,,,1,5.0,,2.0,2.0,215.0,7.0,25.811992,-80.336891,2016-02-12 23:36:58.316311
1381,2305288,9090002,Entire home/apt,,,5,4.0,,2.0,2.0,390.0,3.0,25.827521,-80.120174,2016-02-12 21:07:55.551622
1382,2308161,10715322,Private room,,,7,5.0,2.0,1.0,1.0,60.0,1.0,25.518462,-80.425716,2016-02-12 23:18:42.640136
1383,2310784,11110544,Private room,,,14,5.0,1.0,1.0,1.0,79.0,3.0,25.756775,-80.189844,2016-02-13 01:03:56.797620
1384,2310832,10158702,Entire home/apt,,,29,4.5,4.0,1.0,1.0,135.0,3.0,25.76071,-80.191194,2016-02-13 04:24:38.052129
1385,2311119,2894963,Shared room,,,43,4.5,1.0,1.0,1.0,50.0,1.0,25.850992,-80.122227,2016-02-12 21:31:41.395588
1386,2314173,11816913,Private room,,,102,4.5,2.0,1.0,1.0,70.0,1.0,25.739481,-80.311968,2016-02-13 00:15:15.973694
1387,2314635,10733847,Entire home/apt,,,0,,5.0,3.0,3.0,250.0,15.0,25.760216,-80.195201,2016-02-13 01:18:39.653801
1388,2314929,10863920,Private room,,,5,2.5,4.0,1.0,1.0,65.0,1.0,25.87151,-80.125637,2016-02-12 21:36:26.393433
1389,2315131,9631569,Entire home/apt,,,11,4.0,5.0,2.0,2.0,159.0,1.0,25.79115,-80.14268,2016-02-12 18:31:39.062617
1390,2315926,7772871,Private room,,,92,5.0,4.0,1.0,1.0,53.0,2.0,25.68302,-80.448696,2016-02-13 00:56:35.211262
1391,2316135,5524837,Entire home/apt,,,4,4.5,5.0,2.0,1.0,199.0,4.0,25.795077,-80.136194,2016-02-13 03:55:19.160087
1392,2318380,11816913,Private room,,,32,4.0,2.0,1.0,1.0,70.0,1.0,25.739952,-80.3112,2016-02-13 01:43:46.735511
1393,2320842,7054805,Entire home/apt,,,0,,4.0,1.0,1.0,169.0,5.0,25.855017,-80.118621,2016-02-12 15:07:52.698543
1394,2325898,11881117,Entire home/apt,,,8,4.5,5.0,2.0,2.0,140.0,5.0,25.670121,-80.279719,2016-02-13 04:03:25.252706
1395,2326173,8166273,Entire home/apt,,,3,4.5,4.0,0.0,1.0,105.0,2.0,25.846421,-80.119122,2016-02-13 05:03:59.205872
1396,2326351,766322,Entire home/apt,,,67,4.0,2.0,0.0,1.0,88.0,1.0,25.773569,-80.133333,2016-02-12 23:59:01.161956
1397,2326507,11638388,Entire home/apt,,,3,4.5,2.0,1.0,1.0,250.0,2.0,25.787299,-80.143951,2016-02-12 15:13:15.871743
1398,2326621,9551350,Private room,,,6,4.5,3.0,1.0,1.0,60.0,2.0,25.721566,-80.260964,2016-02-12 17:54:10.504525
1399,2330706,11903653,Private room,,,22,5.0,2.0,1.0,1.0,59.0,3.0,25.738579,-80.392104,2016-02-12 14:30:10.449019
1400,2336423,11932938,Private room,,,2,4.0,2.0,1.0,1.0,100.0,3.0,25.864525,-80.126057,2016-02-12 23:41:52.158295
1401,2338222,11941761,Entire home/apt,,,0,,4.0,2.0,,890.0,1.0,25.89797,-80.123147,2016-02-13 04:39:33.885267
1402,2344542,7322616,Entire home/apt,,,0,,3.0,1.0,1.0,170.0,3.0,25.93083,-80.126236,2016-02-12 23:53:48.231793
1403,2345595,11975015,Entire home/apt,,,19,4.5,3.0,2.0,2.0,149.0,7.0,25.861196,-80.128856,2016-02-12 20:38:13.461623
1404,2345834,2848856,Entire home/apt,,,55,5.0,4.0,1.0,1.0,120.0,2.0,25.67139,-80.353826,2016-02-12 16:10:01.062905
1405,2349353,10813804,Entire home/apt,,,30,4.5,4.0,1.0,1.0,89.0,4.0,25.845055,-80.147196,2016-02-12 21:17:05.326820
1406,2351698,4522816,Entire home/apt,,,0,,5.0,1.0,2.0,260.0,10.0,25.835884,-80.119705,2016-02-12 20:05:47.402736
1407,2351743,4522816,Entire home/apt,,,33,4.0,5.0,2.0,2.0,239.0,7.0,25.837767,-80.119072,2016-02-12 16:32:27.802285
1408,2352153,12012355,Private room,,,80,5.0,2.0,1.0,1.0,42.0,1.0,25.665701,-80.449325,2016-02-12 23:26:47.001399
1409,2352178,12012355,Private room,,,60,4.5,2.0,1.0,1.0,42.0,1.0,25.666303,-80.448509,2016-02-12 16:11:07.607263
1410,2352673,12015758,Private room,,,33,5.0,2.0,1.0,1.0,59.0,2.0,25.901535,-80.151259,2016-02-12 17:33:22.594578
1411,2354412,10333774,Entire home/apt,,,74,4.5,3.0,1.0,1.0,144.0,2.0,25.798255,-80.126406,2016-02-12 16:08:36.973157
1412,2355303,12027347,Entire home/apt,,,51,4.5,3.0,1.0,1.0,90.0,3.0,25.776783,-80.134577,2016-02-13 02:29:06.474745
1413,2355945,11982174,Entire home/apt,,,18,5.0,,2.0,1.0,119.0,4.0,25.719575,-80.261145,2016-02-13 01:11:56.975364
1414,2356095,12027347,Entire home/apt,,,5,4.5,,2.0,2.0,215.0,3.0,25.790486,-80.185993,2016-02-12 16:32:54.616160
1415,2356304,12032524,Private room,,,10,5.0,1.0,1.0,1.0,150.0,7.0,25.956709,-80.138653,2016-02-12 21:10:27.711206
1416,2356317,691894,Entire home/apt,,,4,5.0,2.0,0.0,1.0,140.0,7.0,25.941324,-80.120194,2016-02-13 04:46:11.518014
1417,2356381,998062,Entire home/apt,,,27,4.5,4.0,1.0,1.0,80.0,2.0,25.794683,-80.127841,2016-02-12 21:39:09.315608
1418,2359845,12051203,Entire home/apt,,,64,4.5,2.0,0.0,1.0,69.0,3.0,25.860465,-80.122411,2016-02-13 02:11:03.536431
1419,2366002,284544,Entire home/apt,,,0,,,2.0,2.0,699.0,,25.828876,-80.120209,2016-02-12 17:19:43.307553
1420,2367475,4987721,Entire home/apt,,,13,5.0,5.0,1.0,1.0,180.0,14.0,25.858058,-80.124619,2016-02-12 21:34:32.942167
1421,2372746,6266073,Entire home/apt,,,23,4.0,4.0,0.0,1.0,89.0,2.0,25.777435,-80.134712,2016-02-13 04:18:12.503909
1422,2373557,2957691,Private room,,,8,4.0,2.0,1.0,1.0,55.0,1.0,25.778863,-80.138351,2016-02-12 23:02:21.501655
1423,2375804,9252270,Entire home/apt,,,125,4.5,2.0,0.0,1.0,75.0,1.0,25.857616,-80.118931,2016-02-12 20:13:18.087110
1424,2376937,7131357,Entire home/apt,,,2,2.5,,2.0,1.0,299.0,1.0,25.784133,-80.142041,2016-02-12 14:33:16.314841
1425,2377090,4628303,Entire home/apt,,,3,5.0,,2.0,,650.0,4.0,25.75983,-80.191859,2016-02-12 23:37:39.763829
1426,2378378,11737388,Entire home/apt,,,20,4.0,3.0,1.0,1.0,129.0,3.0,25.777913,-80.133489,2016-02-13 00:40:06.621140
1427,2378904,6405863,Entire home/apt,,,17,4.5,5.0,1.0,1.0,127.0,3.0,25.785457,-80.133416,2016-02-13 02:20:37.674114
1428,2378981,1485212,Entire home/apt,,,49,4.5,4.0,0.0,1.0,107.0,2.0,25.809161,-80.122294,2016-02-13 02:23:06.132435
1429,2379065,4615057,Entire home/apt,,,4,4.0,4.0,1.0,1.0,170.0,5.0,25.790808,-80.129462,2016-02-12 22:45:02.384767
1430,2380331,12160154,Private room,,,0,,1.0,1.0,1.0,200.0,1.0,25.821785,-80.134992,2016-02-12 23:05:56.742460
1431,2380494,12161010,Entire home/apt,,,45,5.0,2.0,1.0,1.0,133.0,3.0,25.790539,-80.127998,2016-02-12 19:36:50.592751
1432,2380503,7518827,Entire home/apt,,,0,,4.0,1.0,2.0,214.0,5.0,25.954278,-80.121086,2016-02-12 20:11:06.427104
1433,2381132,8036576,Entire home/apt,,,103,4.5,2.0,0.0,1.0,99.0,1.0,25.781398,-80.129867,2016-02-12 23:02:07.063776
1434,2381563,10755625,Entire home/apt,,,50,5.0,3.0,1.0,1.0,100.0,2.0,25.782557,-80.140859,2016-02-12 23:55:36.996495
1435,2385815,12186625,Entire home/apt,,,56,4.5,,2.0,2.0,395.0,,25.782504,-80.138304,2016-02-12 20:42:39.774324
1436,2387345,6372873,Entire home/apt,,,15,4.5,5.0,2.0,1.0,150.0,5.0,25.778651,-80.133663,2016-02-13 00:26:43.261441
1437,2387426,7466634,Entire home/apt,,,23,4.5,,1.0,1.0,90.0,3.0,25.789345,-80.137405,2016-02-12 18:02:04.688872
1438,2391107,12209522,Entire home/apt,,,10,5.0,2.0,1.0,,250.0,4.0,25.798376,-80.129763,2016-02-12 17:54:20.377034
1439,2392640,1200122,Entire home/apt,,,12,4.5,,3.0,2.0,249.0,5.0,25.953965,-80.122355,2016-02-12 17:36:48.791880
1440,2394530,10530706,Private room,,,160,5.0,2.0,1.0,1.0,65.0,1.0,25.699545,-80.403174,2016-02-12 19:33:30.049365
1441,2394778,11943550,Entire home/apt,,,9,5.0,4.0,0.0,1.0,179.0,2.0,25.811547,-80.132911,2016-02-12 14:40:29.954697
1442,2395292,12236010,Entire home/apt,,,0,,,0.0,,600.0,6.0,25.794554,-80.186569,2016-02-12 16:56:05.800243
1443,2395425,5609323,Entire home/apt,,,0,,2.0,1.0,1.0,195.0,3.0,25.749215,-80.247771,2016-02-12 17:36:30.777278
1444,2395837,5609323,Entire home/apt,,,0,,4.0,2.0,2.0,250.0,4.0,25.748345,-80.247069,2016-02-12 17:49:52.967897
1445,2396549,11944467,Private room,,,17,4.5,2.0,1.0,1.0,100.0,1.0,25.81669,-80.129412,2016-02-13 01:48:14.900572
1446,2396910,12245856,Entire home/apt,,,13,4.5,,1.0,2.0,199.0,1.0,25.790875,-80.187734,2016-02-13 01:24:27.807684
1447,2397097,12247559,Private room,,,82,4.5,2.0,1.0,,75.0,1.0,25.781303,-80.136225,2016-02-13 03:29:53.244652
1448,2400424,8447781,Entire home/apt,,,14,4.5,2.0,1.0,1.0,80.0,1.0,25.714186,-80.261504,2016-02-13 02:46:30.805494
